Query_number,doc_number
1095332,222197
428819,497922
428819,370248
428819,480345
428819,403491
428819,154318
428819,226307
428819,485662
428819,306195
428819,404505
428819,423942
436847,35619
436847,399328
436847,232485
436847,117517
436847,410916
436847,274189
436847,331953
436847,37412
436847,250675
436847,206160
685717,215790
685717,161002
685717,288267
685717,46748
685717,14939
685717,189896
685717,419235
685717,225873
685717,473721
685717,58315
682205,359656
682205,193432
682205,25636
682205,151930
682205,114674
682205,469234
682205,127854
682205,22120
682205,201249
682205,332144
644023,292033
644023,465769
644023,253157
644023,77270
644023,144789
644023,481083
644023,477208
644023,100315
644023,498385
644023,303702
496717,208390
496717,166
496717,8827
496717,434640
496717,95729
496717,413397
496717,425739
496717,258288
496717,434193
496717,393706
686260,332353
686260,369123
686260,339007
686260,296445
686260,249881
686260,475161
686260,359247
686260,219927
686260,439437
686260,232670
754113,153253
754113,133099
754113,125162
754113,202503
754113,276511
754113,190013
754113,59098
754113,250681
754113,187581
754113,246639
750421,185945
750421,381691
750421,180951
750421,311764
750421,187204
750421,235094
750421,387867
750421,85261
750421,465922
750421,301163
647687,11639
647687,64987
647687,45995
647687,309713
647687,105237
647687,405241
647687,492016
647687,94148
647687,377657
647687,119800
630391,18440
630391,357214
630391,39744
630391,495960
630391,451378
630391,167442
630391,116802
630391,40086
630391,75312
630391,313350
14963,276907
14963,101438
14963,189396
14963,68507
14963,407395
14963,197389
14963,412037
14963,133355
14963,83383
14963,152054
436091,226774
436091,258542
436091,226176
436091,58574
436091,41074
436091,481454
436091,79683
436091,498290
436091,250901
436091,59633
275137,455243
275137,418126
275137,337281
275137,420401
275137,127382
275137,282906
275137,86097
275137,332395
275137,137603
275137,250142
594793,185476
594793,127543
594793,284441
594793,372323
594793,431560
594793,347210
594793,384445
594793,70217
594793,259847
594793,231080
1101761,167895
1101761,389105
1101761,451931
1101761,79779
1101761,185537
1101761,22592
1101761,495852
1101761,212103
1101761,196413
1101761,430001
673984,53438
673984,396644
673984,184622
673984,245606
673984,497234
673984,290119
673984,220543
673984,40196
673984,245660
673984,218798
1095306,475266
1095306,85466
1095306,485023
1095306,402781
1095306,242220
1095306,79808
1095306,249649
1095306,248446
1095306,475618
1095306,439608
83621,345377
83621,136823
83621,221623
83621,204562
83621,12241
83621,416701
83621,194977
83621,255681
83621,10435
83621,159889
659182,1797
659182,98427
659182,351870
659182,132796
659182,352367
659182,101078
659182,262796
659182,341801
659182,114433
659182,495756
401287,88190
401287,20363
401287,229607
401287,136921
401287,103086
401287,389221
401287,258653
401287,73910
401287,198902
401287,105279
466738,32145
466738,379166
466738,326525
466738,414253
466738,247310
466738,53234
466738,110787
466738,181503
466738,63944
466738,56627
1095278,371060
1095278,358020
1095278,276739
1095278,263586
1095278,213204
1095278,85956
1095278,417637
1095278,464983
1095278,273604
1095278,488853
115930,85737
115930,377859
115930,441547
115930,4036
115930,479513
115930,472261
115930,316749
115930,318100
115930,385333
115930,17063
455782,153723
455782,465525
455782,216071
455782,106704
455782,234405
455782,386909
455782,334482
455782,479737
455782,385850
455782,306046
562821,162166
562821,223298
562821,272109
562821,342954
562821,383087
562821,293002
562821,273009
562821,434064
562821,319716
562821,79294
741977,435369
741977,410677
741977,236804
741977,65391
741977,281170
741977,295281
741977,188619
741977,237971
741977,173190
741977,256743
660957,279889
660957,62062
660957,453528
660957,54841
660957,225252
660957,252443
660957,142233
660957,255462
660957,415711
660957,181026
701345,81627
701345,63794
701345,493063
701345,480432
701345,452512
701345,31398
701345,453734
701345,224784
701345,481758
701345,62415
450851,246913
450851,421758
450851,412680
450851,185130
450851,198007
450851,267024
450851,22081
450851,251756
450851,71058
450851,133407
635044,283228
635044,14901
635044,103166
635044,261624
635044,167638
635044,85961
635044,409151
635044,165912
635044,343428
635044,13133
611199,478289
611199,239041
611199,297906
611199,199871
611199,323865
611199,263858
611199,99198
611199,387972
611199,436585
611199,330539
588627,42911
588627,417242
588627,466503
588627,463834
588627,123725
588627,403323
588627,300312
588627,405219
588627,382391
588627,179578
302435,293945
302435,348702
302435,203860
302435,244477
302435,289850
302435,464739
302435,83484
302435,210530
302435,39374
302435,435829
488825,364901
488825,233579
488825,18157
488825,178559
488825,206215
488825,205777
488825,198636
488825,378109
488825,277166
488825,156665
278542,459742
278542,178444
278542,272238
278542,281336
278542,162799
278542,120401
278542,228343
278542,212309
278542,246280
278542,140114
476947,339475
476947,393407
476947,276842
476947,60135
476947,251826
476947,329977
476947,253290
476947,27679
476947,353175
476947,484918
741274,428999
741274,77481
741274,490634
741274,26676
741274,427761
741274,210515
741274,189212
741274,373193
741274,308375
741274,144041
530602,98826
530602,105427
530602,325744
530602,178147
530602,25162
530602,206295
530602,36209
530602,11380
530602,114609
530602,161476
737940,207089
737940,397599
737940,303666
737940,455248
737940,57599
737940,262481
737940,22422
737940,355350
737940,258677
737940,103841
584500,416671
584500,168213
584500,388656
584500,201835
584500,123987
584500,481665
584500,30590
584500,445222
584500,454545
584500,345943
1095233,68894
1095233,90044
1095233,471774
1095233,487401
1095233,361919
1095233,257943
1095233,461086
1095233,160218
1095233,283287
1095233,63788
591993,189058
591993,158000
591993,438414
591993,200285
591993,91741
591993,225800
591993,281241
591993,69446
591993,30562
591993,357455
520627,417664
520627,153274
520627,396168
520627,300684
520627,374277
520627,208928
520627,173487
520627,409901
520627,313398
520627,13640
43781,237351
43781,187904
43781,251810
43781,178617
43781,201250
43781,166802
43781,203788
43781,93080
43781,97162
43781,299770
437324,393215
437324,335749
437324,480413
437324,467595
437324,225463
437324,122439
437324,120212
437324,347703
437324,320490
437324,380534
540306,500010
540306,32627
540306,499461
540306,324804
540306,181125
540306,459628
540306,407185
540306,256412
540306,162861
540306,39709
700835,454415
700835,143544
700835,382589
700835,168911
700835,458070
700835,46255
700835,465567
700835,314637
700835,364634
700835,458878
653054,51856
653054,1861
653054,304368
653054,51871
653054,495200
653054,313605
653054,328225
653054,190551
653054,233542
653054,409674
584727,481627
584727,264855
584727,280740
584727,501325
584727,77669
584727,267716
584727,337892
584727,432922
584727,270510
584727,131544
146812,350004
146812,363092
146812,372830
146812,71927
146812,35680
146812,250388
146812,470000
146812,167189
146812,314743
146812,311888
619675,219284
619675,265681
619675,371739
619675,170877
619675,446328
619675,286145
619675,389617
619675,78473
619675,264277
619675,342933
670829,352065
670829,145115
670829,124438
670829,475687
670829,91517
670829,456533
670829,90257
670829,25301
670829,390134
670829,256549
604628,146640
604628,267991
604628,35881
604628,46714
604628,261466
604628,256306
604628,118987
604628,58546
604628,279263
604628,109450
701663,213402
701663,80903
701663,56384
701663,479248
701663,487129
701663,98098
701663,123070
701663,329045
701663,333664
701663,382236
478054,175935
478054,224492
478054,446643
478054,25476
478054,461919
478054,367880
478054,49157
478054,454379
478054,20165
478054,208931
490883,341360
490883,80155
490883,228113
490883,103938
490883,137946
490883,444574
490883,5904
490883,137432
490883,490378
490883,151220
327750,43043
327750,227389
327750,25469
327750,79579
327750,151333
327750,166802
327750,478828
327750,58364
327750,440659
327750,355119
203458,188802
203458,297171
203458,243134
203458,109047
203458,383111
203458,408177
203458,38775
203458,190012
203458,396477
203458,205339
700641,96827
700641,150804
700641,389152
700641,202464
700641,256158
700641,194951
700641,307350
700641,370285
700641,268033
700641,152694
661398,248282
661398,353591
661398,77412
661398,411581
661398,450277
661398,137889
661398,143845
661398,232172
661398,134027
661398,480134
571237,335411
571237,232552
571237,197738
571237,222780
571237,363118
571237,57398
571237,473014
571237,7651
571237,231611
571237,271349
592220,345447
592220,314937
592220,323527
592220,205893
592220,149552
592220,202012
592220,464603
592220,459963
592220,487527
592220,207561
680490,493593
680490,490010
680490,261078
680490,129506
680490,116908
680490,119701
680490,115212
680490,485485
680490,139001
680490,387686
497536,68426
497536,452393
497536,443636
497536,244727
497536,259094
497536,91018
497536,494905
497536,387191
497536,285656
497536,372981
2235,462118
2235,223527
2235,498790
2235,257521
2235,47739
2235,208212
2235,424630
2235,30951
2235,197249
2235,443528
703270,232939
703270,333457
703270,387752
703270,152438
703270,101207
703270,296504
703270,174246
703270,495675
703270,37915
703270,336544
741970,418896
741970,217189
741970,375540
741970,57663
741970,276310
741970,241096
741970,245056
741970,409656
741970,107778
741970,255917
37685,314163
37685,61560
37685,114709
37685,260353
37685,483472
37685,140414
37685,230191
37685,454946
37685,174906
37685,213729
1095165,11625
1095165,393859
1095165,124949
1095165,341528
1095165,498562
1095165,381711
1095165,27202
1095165,487401
1095165,269238
1095165,306216
194750,389805
194750,119269
194750,69834
194750,371552
194750,142597
194750,349695
194750,299286
194750,116386
194750,4847
194750,397161
521801,324778
521801,230388
521801,178137
521801,143337
521801,282361
521801,394160
521801,2193
521801,361468
521801,159685
521801,90187
392488,298081
392488,213397
392488,256916
392488,67450
392488,386470
392488,237878
392488,33984
392488,81412
392488,64245
392488,129648
749752,196468
749752,387539
749752,440792
749752,325477
749752,6146
749752,242923
749752,301252
749752,360831
749752,276276
749752,50294
1095155,376890
1095155,407623
1095155,29110
1095155,47227
1095155,311697
1095155,487401
1095155,209535
1095155,185229
1095155,263374
1095155,105010
584905,126316
584905,484075
584905,236910
584905,376559
584905,45144
584905,146213
584905,234973
584905,43035
584905,128059
584905,159225
388950,353739
388950,265442
388950,456672
388950,91176
388950,484628
388950,175500
388950,6624
388950,470575
388950,380520
388950,487231
274175,58796
274175,342709
274175,26968
274175,352989
274175,213049
274175,480874
274175,435580
274175,39464
274175,257616
274175,54091
730229,145465
730229,379357
730229,372551
730229,148006
730229,88535
730229,38203
730229,31889
730229,101584
730229,236748
730229,445069
334558,54235
334558,419569
334558,426127
334558,375290
334558,29401
334558,145359
334558,24075
334558,256654
334558,40591
334558,120441
752473,132074
752473,157514
752473,248280
752473,394909
752473,380728
752473,166001
752473,275938
752473,50352
752473,361746
752473,355720
746065,334676
746065,358626
746065,437508
746065,151534
746065,358719
746065,89449
746065,266606
746065,168639
746065,80092
746065,178454
532142,52390
532142,314238
532142,169138
532142,325316
532142,312208
532142,8247
532142,199306
532142,308509
532142,251382
532142,461794
578607,114375
578607,426712
578607,471391
578607,390060
578607,284921
578607,4586
578607,280007
578607,150147
578607,354928
578607,307655
522953,93183
522953,34732
522953,477793
522953,205858
522953,401461
522953,109252
522953,406915
522953,120326
522953,407801
522953,343697
422609,395825
422609,416101
422609,101223
422609,81020
422609,497020
422609,101423
422609,113143
422609,326981
422609,295753
422609,245422
130825,437357
130825,272236
130825,224338
130825,105142
130825,173836
130825,402131
130825,79545
130825,2741
130825,379250
130825,115559
471007,32704
471007,145043
471007,302805
471007,209247
471007,34537
471007,394864
471007,190872
471007,136346
471007,437118
471007,12750
469819,270769
469819,415538
469819,98722
469819,483597
469819,421290
469819,308585
469819,87121
469819,16256
469819,88229
469819,296210
711811,164712
711811,36562
711811,128895
711811,384931
711811,268279
711811,178763
711811,468179
711811,433698
711811,54406
711811,167291
449235,486233
449235,398767
449235,71066
449235,220688
449235,316637
449235,233676
449235,457211
449235,491836
449235,154883
449235,119425
607855,20503
607855,127387
607855,130658
607855,377225
607855,79313
607855,162149
607855,237156
607855,455310
607855,458264
607855,195388
733591,366235
733591,454024
733591,39811
733591,193553
733591,125995
733591,403427
733591,208371
733591,67724
733591,8903
733591,282462
302878,171478
302878,162252
302878,57858
302878,146825
302878,346254
302878,260797
302878,363753
302878,360845
302878,303938
302878,404027
1095126,159105
1095126,354740
1095126,324412
1095126,110498
1095126,493153
1095126,468293
1095126,345093
1095126,147838
1095126,198419
1095126,387739
1095121,343296
1095121,385896
1095121,463053
1095121,91688
1095121,373921
1095121,389062
1095121,54892
1095121,86864
1095121,458646
1095121,292237
510018,422205
510018,211691
510018,81345
510018,48298
510018,379280
510018,258570
510018,287364
510018,257773
510018,325215
510018,461463
570725,128782
